ZonesType_Zone__Nr__Temperature_SetRampDown_EURange,6266,Variable
ZonesType_Zone__Nr__Temperature_SetRampUp,6267,Variable
ZonesType_Zone__Nr__Temperature_SetRampUp_EURange,6268,Variable
ZonesType_Zone__Nr__Temperature_SetValue,6269,Variable
ZonesType_Zone__Nr__Temperature_SetValue_EURange,6270,Variable
ZonesType_Zone__Nr__Temperature_UpperTolerance,6271,Variable
ZonesType_Zone__Nr__Temperature_UpperTolerance_EURange,6272,Variable
ZonesType_Zone__Nr__Temperature_UpperTolerance2,6273,Variable
ZonesType_Zone__Nr__Temperature_UpperTolerance2_EURange,6274,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_AlarmSuppression,6275,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_AlarmSuppression_EnumValues,6276,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_AlarmSuppression_ValueAsText,6277,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_AutomaticMonitoring,6278,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_EnableSecondSetValue,6279,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_LowerTolerance,6280,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_LowerTolerance_EURange,6281,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_LowerTolerance2,6282,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_LowerTolerance2_EURange,6283,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_MaxValue,6284,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_MaxValue_EURange,6285,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_MinValue,6286,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_MinValue_EURange,6287,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_MonitoringSensitivity,6288,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_MonitoringSensitivity_EnumValues,6289,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_MonitoringSensitivity_ValueAsText,6290,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_SecondSetValue,6291,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_SecondSetValue_EURange,6292,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_SetRampDown,6293,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_SetRampDown_EURange,6294,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_SetRampUp,6295,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_SetRampUp_EURange,6296,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_SetValue,6297,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_SetValue_EURange,6298,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_UpperTolerance,6299,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_UpperTolerance_EURange,6300,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_UpperTolerance2,6301,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_UpperTolerance2_EURange,6302,Variable
HRD_InterfaceType_Operation_HighestActiveAlarmSeverity,6303,Variable
Server_Namespaces_Euromap82_2_NamespaceMetadata_IsNamespaceSubset,6304,Variable
Server_Namespaces_Euromap82_2_NamespaceMetadata_NamespacePublicationDate,6305,Variable
Server_Namespaces_Euromap82_2_NamespaceMetadata_NamespaceUri,6306,Variable
Server_Namespaces_Euromap82_2_NamespaceMetadata_NamespaceVersion,6307,Variable
Server_Namespaces_Euromap82_2_NamespaceMetadata_StaticNodeIdTypes,6308,Variable
Server_Namespaces_Euromap82_2_NamespaceMetadata_StaticNumericNodeIdRange,6309,Variable
Server_Namespaces_Euromap82_2_NamespaceMetadata_StaticStringNodeIdPattern,6310,Variable
MaintenanceInformationType_Heating_Reset,7001,Method
MaintenanceInformationType_SafetyTest_Reset,7002,Method
MaintenanceInformationType_CoolingFan_Reset,7003,Method
ZoneType_Temperature_ResetMonitoring,7004,Method
ZonesType_Zone__Nr__Temperature_ResetMonitoring,7005,Method
OperationType_IdentifyDevice,7006,Method
OperationType_ErrorReset,7007,Method
HRD_InterfaceType_MachineConfiguration_SetMachineTime,7008,Method
HRD_InterfaceType_Diagnostics_RunDiagnostics,7009,Method
HRD_InterfaceType_Diagnostics_StopDiagnostics,7010,Method
HRD_InterfaceType_MachineConfiguration_GetCurrentPage,7011,Method
HRD_InterfaceType_MachineConfiguration_GetPage,7012,Method
HRD_InterfaceType_MaintenanceInformation_CoolingFan_Reset,7013,Method
HRD_InterfaceType_MaintenanceInformation_Heating_Reset,7014,Method
HRD_InterfaceType_MaintenanceInformation_SafetyTest_Reset,7015,Method
HRD_InterfaceType_Operation_ErrorReset,7016,Method
HRD_InterfaceType_Operation_IdentifyDevice,7017,Method
HRD_InterfaceType_Zones_Zone__Nr__Temperature_ResetMonitoring,7018,Method
